sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.0738;-11.9173;-8.3959;0.7181;-9.0097;-3.8053;-0.3607;2.2638;-2.1172;1.3174;-2.1225;-0.053;0.0;11.8;-13.06;34.05;151.82;66.74;-169.31;0.0;56.62;12.931872;77.683586;;NaN;;42.055;;0 / 0;174567;2018-08-09 08:55:04:636
-0.5742;-10.2844;-2.5134;-2.3642;-9.1415;2.6482;1.9088;-1.2694;-4.1152;1.2855;1.6368;0.3891;0.0;0.76;8.95;35.61;253.8;83.3;106.33;0.0;60.282;12.931872;77.683586;;NaN;;42.055;;0 / 0;175067;2018-08-09 08:55:05:136
-3.5238;-3.1233;1.9734;0.674;-9.0685;-3.6713;-3.0815;8.5216;5.3795;-0.5266;-0.7249;-0.6762;0.0;-9.51;-19.97;29.13;187.35;67.63;-169.6;0.0;60.144;12.931872;77.683586;;NaN;;42.055;;0 / 0;175567;2018-08-09 08:55:05:636
-1.3882;-9.8056;-0.1383;-2.7344;-9.2748;1.6346;2.6315;0.7759;-0.6749;0.3821;0.791;0.7811;0.0;-15.39;0.53;31.08;288.78;79.18;97.02;0.0;56.959;12.931872;77.683586;;NaN;;42.055;;0 / 0;176067;2018-08-09 08:55:06:136
-3.0522;-1.6701;4.0061;-0.3025;-9.5923;-2.0166;-4.781;7.5197;7.5523;2.8791;-0.6002;1.4171;0.0;-4.36;-17.85;23.66;179.19;64.73;-169.55;0.0;56.459;12.931872;77.683586;;NaN;;42.055;;0 / 0;176567;2018-08-09 08:55:06:636
-1.7809;-8.5199;0.8218;-3.4211;-8.9804;1.9544;2.9634;0.8422;-2.4508;0.6484;0.7644;0.9366;0.0;-4.25;1.05;24.62;311.41;74.07;57.04;0.0;56.422;12.931872;77.683586;;NaN;;42.055;;0 / 0;177067;2018-08-09 08:55:07:136
6.3714;-20.6034;-14.8555;-0.1261;-9.6097;-1.9514;7.5267;-14.091;-14.2728;2.5361;-0.9432;0.7044;0.0;-3.83;-6.48;21.25;174.81;65.51;-163.88;0.0;57.448;12.931872;77.683586;;NaN;;42.055;;0 / 0;177567;2018-08-09 08:55:07:636
-2.1711;-8.7952;-0.8015;-2.9321;-9.1813;1.8102;4.2406;-1.8312;-1.7323;0.9211;0.7942;0.7683;0.0;-7.47;11.66;18.26;320.95;78.78;64.16;0.0;57.367;12.931872;77.683586;;NaN;;42.055;;0 / 0;178067;2018-08-09 08:55:08:136
-4.302;-2.2183;3.2902;0.541;-9.1307;-3.5367;-3.7182;7.4326;5.6176;0.1371;-1.3001;-0.3481;0.0;-13.18;5.92;22.02;205.59;68.6;-171.3;0.0;58.06;12.931872;77.683586;;NaN;;42.055;;0 / 0;178568;2018-08-09 08:55:08:637
1.9924;-5.235;0.3477;-3.0863;-9.1337;1.7943;1.849;-0.567;-2.4107;0.2415;0.3915;0.4637;0.0;-14.22;25.13;22.33;302.41;77.92;99.39;0.0;61.285;12.931872;77.683586;;NaN;;42.055;;0 / 0;179067;2018-08-09 08:55:09:136
-0.2989;-5.1416;-1.4623;0.6588;-8.9757;-3.8953;-4.7202;7.2913;7.3409;2.2975;-0.7046;1.1827;0.0;-11.73;-1.69;37.68;188.46;66.24;-170.4;0.0;57.571;12.931872;77.683586;;NaN;;42.055;;0 / 0;179568;2018-08-09 08:55:09:637
-1.9628;-9.1974;1.7005;-2.5638;-9.3679;1.3562;2.3496;1.0507;-1.8489;0.7028;0.6919;0.9973;0.0;-9.41;26.06;31.51;320.86;72.8;62.12;0.0;60.78;12.931872;77.683586;;NaN;;42.055;;0 / 0;180067;2018-08-09 08:55:10:136
-3.7537;-2.1154;3.4554;0.7574;-8.8649;-4.1244;-2.7773;6.576;6.2472;1.5997;-1.102;0.1249;0.0;-12.28;-6.52;33.72;189.14;64.68;-169.59;0.0;63.58;12.931872;77.683586;;NaN;;42.055;;0 / 0;180568;2018-08-09 08:55:10:637
5.4879;-7.6675;-0.191;-3.2181;-9.0238;2.094;4.4967;-2.3932;-1.8077;1.1012;0.7974;0.7417;0.0;-7.07;26.53;29.49;322.06;77.21;57.96;0.0;61.903;12.931872;77.683586;;NaN;;42.055;;0 / 0;181067;2018-08-09 08:55:11:136
-2.8798;-2.7283;3.0915;0.6728;-9.2837;-3.0871;0.1463;3.9617;-0.072;-0.7993;-1.5419;-0.7209;0.0;-18.39;1.77;33.0;193.08;69.61;-163.44;0.0;57.238;12.931872;77.683586;;NaN;;42.055;;0 / 0;181568;2018-08-09 08:55:11:637
-2.8511;-8.4528;0.3166;-2.4862;-9.3082;1.8293;2.116;-0.1556;-1.6684;1.5081;1.0371;0.5723;0.0;-14.29;35.59;26.33;309.53;82.23;85.85;0.0;59.734;12.931872;77.683586;;NaN;;42.055;;0 / 0;182067;2018-08-09 08:55:12:136
-1.4672;-3.109;1.9877;1.1843;-8.7181;-4.3316;-4.647;7.0355;7.4135;2.8684;-0.9422;1.0251;0.0;-31.65;3.2;31.97;229.3;76.07;177.25;0.0;57.85;12.931872;77.683586;;NaN;;42.055;;0 / 0;182568;2018-08-09 08:55:12:637
-4.0338;-7.5406;-0.4208;-1.9715;-9.5571;0.9724;1.3927;1.6278;-1.3466;0.9584;0.4341;0.992;0.0;-22.17;28.22;32.34;334.24;77.05;63.75;0.0;62.888;12.931872;77.683586;;NaN;;42.055;;0 / 0;183067;2018-08-09 08:55:13:136
-0.579;-12.1782;-2.5684;1.1815;-8.833;-4.0931;-2.9615;4.9476;5.7239;0.1808;-1.1595;-0.2874;0.0;-31.94;-1.74;23.73;283.62;81.77;128.97;0.0;58.589;12.931872;77.683586;;NaN;;42.055;;0 / 0;183567;2018-08-09 08:55:13:636
0.6612;-9.4632;-0.7368;-1.7146;-9.6552;0.0872;0.8354;1.628;0.224;1.148;1.0989;0.3603;0.0;-24.19;20.91;28.56;316.0;79.92;87.09;0.0;60.857;12.931872;77.683586;;NaN;;42.055;;0 / 0;184067;2018-08-09 08:55:14:136
1.2909;-12.5397;0.1418;0.8171;-8.7458;-4.3605;0.245;-2.4649;2.5125;-1.8869;-1.3416;-1.8107;0.0;-23.99;7.99;33.83;226.73;74.21;171.81;0.0;57.086;12.931872;77.683586;;NaN;;42.055;;0 / 0;184567;2018-08-09 08:55:14:636
0.2398;-16.0281;1.6358;-2.5178;-9.3697;1.4283;1.7563;-3.777;2.1559;1.7307;-0.0484;0.2293;0.0;-11.41;18.46;32.86;261.93;80.01;121.8;0.0;60.785;12.931872;77.683586;;NaN;;42.055;;0 / 0;185067;2018-08-09 08:55:15:136
-10.2372;-17.7998;-1.5461;0.8045;-8.9031;-4.032;-3.6541;6.9323;7.5489;-2.1319;0.8911;-1.9683;0.0;-22.86;3.89;29.01;267.03;79.07;132.64;0.0;59.667;12.931872;77.683586;;NaN;;42.055;;0 / 0;185567;2018-08-09 08:55:15:636
-3.7752;-5.429;2.2176;-2.106;-9.5124;1.1173;-7.2295;6.9874;9.9958;1.6285;0.1519;1.4448;0.0;-12.28;14.39;32.18;321.27;75.93;62.05;0.0;65.743;12.931872;77.683586;;NaN;;42.055;;0 / 0;186067;2018-08-09 08:55:16:136
-8.6019;-16.7128;-1.6323;0.2129;-9.384;-2.8401;-2.5359;1.704;4.8661;-1.0634;-1.9925;-1.2429;0.0;-21.21;3.84;29.45;325.12;74.15;70.76;0.0;61.75;12.931872;77.683586;;NaN;;42.055;;0 / 0;186567;2018-08-09 08:55:16:636
-2.4776;-18.3457;-0.7153;-1.3653;-9.711;-0.0518;1.7856;2.1921;0.5999;1.6636;0.8911;0.5617;0.0;-13.21;12.49;31.7;292.33;81.99;92.17;0.0;62.812;12.931872;77.683586;;NaN;;42.055;;0 / 0;187067;2018-08-09 08:55:17:136
-12.7319;-15.9132;7.7554;-0.8701;-9.6648;-1.416;-4.2516;-2.8386;4.3826;-1.758;0.7985;-2.093;0.0;-23.8;9.3;26.09;256.91;80.24;148.43;0.0;63.16;12.931872;77.683586;;NaN;;42.055;;0 / 0;187567;2018-08-09 08:55:17:636
-3.4832;-7.6412;1.8992;-0.1017;-9.6282;-1.8594;3.518;-2.2709;0.9742;1.1182;-0.3478;1.4352;0.0;-15.86;8.35;29.6;213.09;79.05;176.87;0.0;64.414;12.931872;77.683586;;NaN;;42.055;;0 / 0;188067;2018-08-09 08:55:18:136
-3.6244;-12.7097;-6.5596;0.3873;-9.2898;-3.1176;1.4757;-1.8248;-4.1058;-2.8382;0.6302;-1.8363;0.0;-22.78;17.36;22.44;333.8;73.27;75.43;0.0;62.221;12.931872;77.683586;;NaN;;42.055;;0 / 0;188567;2018-08-09 08:55:18:636
0.7211;-18.554;0.8457;-1.5057;-9.6577;-0.7952;-0.7044;-6.4126;-0.5886;0.2585;-0.3307;0.0099;0.0;-12.17;9.28;27.52;200.46;76.88;-175.42;0.0;64.789;12.931872;77.683586;;NaN;;42.055;;0 / 0;189067;2018-08-09 08:55:19:136
-0.081;-12.1327;0.6901;-0.7849;-9.7059;-1.1622;4.2089;-3.4199;-1.0414;-1.1103;0.4214;-1.1119;0.0;-14.91;23.57;20.33;339.8;67.91;62.92;0.0;63.074;12.931872;77.683586;;NaN;;42.055;;0 / 0;189567;2018-08-09 08:55:19:636
1.2717;-5.7905;-4.0145;0.2268;-9.4247;-2.7007;-7.4388;4.0882;6.8516;1.4058;-0.14;2.3566;0.0;-10.81;1.48;30.47;196.07;73.96;-175.2;0.0;64.358;12.931872;77.683586;;NaN;;42.055;;0 / 0;190067;2018-08-09 08:55:20:136
0.259;-13.4352;-0.653;-3.4751;-9.1093;1.0559;5.7565;-2.6928;-1.9448;-3.129;0.3031;-2.8642;0.0;-10.01;20.94;25.5;323.66;70.13;65.71;0.0;64.033;12.931872;77.683586;;NaN;;42.055;;0 / 0;190567;2018-08-09 08:55:20:636
-2.4369;-2.6445;3.3477;0.3854;-9.4754;-2.4976;-7.1089;-4.9595;4.0045;0.3533;0.8549;0.0961;0.0;-4.81;1.64;32.82;179.84;75.07;-171.23;0.0;67.091;12.931872;77.683586;;NaN;;42.055;;0 / 0;191068;2018-08-09 08:55:21:137
0.5367;-12.9467;-0.6746;-3.3912;-9.0027;1.9032;5.864;-6.3166;-3.2056;-1.3244;0.7143;-1.555;0.0;-8.13;17.89;25.26;324.17;66.64;60.7;0.0;63.78;12.931872;77.683586;;NaN;;42.055;;0 / 0;191567;2018-08-09 08:55:21:636
-0.3515;-3.8296;1.5448;-0.2135;-9.647;-1.7493;0.3751;-5.1007;-5.0355;0.5142;0.4171;-0.0732;0.0;-10.33;0.8;25.05;204.94;78.85;177.45;0.0;61.322;12.931872;77.683586;;NaN;;42.055;;0 / 0;192068;2018-08-09 08:55:22:137
2.3946;-14.5556;1.5209;-2.6619;-9.4174;0.6306;5.3232;-3.974;-1.534;0.2319;0.9742;0.3358;0.0;-14.54;23.18;13.42;354.24;66.73;57.02;0.0;60.125;12.931872;77.683586;;NaN;;42.055;;0 / 0;192567;2018-08-09 08:55:22:636
-4.9556;-3.3795;3.6062;0.215;-9.3659;-2.8991;1.8603;-0.2458;-5.2596;1.5614;-0.7792;0.7981;0.0;-13.72;-3.07;31.11;195.6;63.67;-170.35;0.0;57.434;12.931872;77.683586;;NaN;;42.055;;0 / 0;193068;2018-08-09 08:55:23:137
0.0555;-9.7146;-0.7153;-3.5537;-8.9503;1.8529;2.9693;-3.2857;-1.9555;-1.1316;0.562;-0.5281;0.0;-17.35;20.1;23.89;335.55;74.02;63.39;0.0;55.569;12.931872;77.683586;;NaN;;42.055;;0 / 0;193567;2018-08-09 08:55:23:636
-4.4624;-2.4194;3.4841;0.29;-9.3907;-2.8108;1.4815;-1.2514;-5.5566;0.3161;-0.7121;-0.2053;0.0;-8.76;-2.64;32.52;189.52;73.25;-174.11;0.0;58.301;12.931872;77.683586;;NaN;;42.055;;0 / 0;194068;2018-08-09 08:55:24:137
1.4992;-12.5852;-1.2181;-2.9261;-9.1341;2.0435;4.9211;-3.0491;-2.9646;0.446;0.563;0.7428;0.0;-10.98;18.1;28.78;305.54;80.07;79.54;0.0;57.955;12.931872;77.683586;;NaN;;42.055;;0 / 0;194567;2018-08-09 08:55:24:636
-2.9875;-1.8065;3.441;0.7153;-9.0065;-3.8133;1.1989;1.343;-3.0457;2.7108;-1.282;0.7928;0.0;-11.19;0.0;30.7;189.69;66.69;-169.38;0.0;57.706;12.931872;77.683586;;NaN;;42.055;;0 / 0;195067;2018-08-09 08:55:25:136
1.2789;-10.7345;-1.0505;-3.6076;-8.8872;2.043;1.9367;-0.2619;-1.6439;0.9776;1.0211;1.0155;0.0;-14.45;18.66;26.76;336.28;73.87;54.33;0.0;58.93;12.931872;77.683586;;NaN;;42.055;;0 / 0;195567;2018-08-09 08:55:25:636
2.1648;-12.5565;0.5393;-0.2868;-9.5907;-2.0266;-1.8944;5.2811;5.5594;0.5792;-1.0807;-0.1041;0.0;-18.92;-1.04;28.3;202.11;66.4;-166.52;0.0;58.839;12.931872;77.683586;;NaN;;42.055;;0 / 0;196067;2018-08-09 08:55:26:136
0.4218;-7.5311;1.0181;-3.2316;-9.123;1.5805;2.8632;1.8338;-0.6648;1.1065;0.6898;0.6447;0.0;-17.95;16.46;26.08;320.12;78.97;77.63;0.0;57.007;12.931872;77.683586;;NaN;;42.055;;0 / 0;196567;2018-08-09 08:55:26:636
-1.6037;-12.432;0.228;0.6643;-9.0429;-3.7358;-4.1151;6.4674;7.0751;-0.942;-2.2759;-1.4027;0.0;-12.71;-5.82;32.16;192.13;67.24;-169.92;0.0;58.218;12.931872;77.683586;;NaN;;42.055;;0 / 0;197067;2018-08-09 08:55:27:136
0.666;-8.2158;-0.1143;-2.6088;-9.3446;1.4294;2.0973;-0.9329;-1.4567;0.4535;0.6738;0.8685;0.0;-10.12;13.72;30.8;276.27;79.44;106.07;0.0;59.728;12.931872;77.683586;;NaN;;42.055;;0 / 0;197567;2018-08-09 08:55:27:636
-1.6612;-3.923;1.3677;0.79;-8.7913;-4.2731;-4.5119;6.1451;6.0181;2.4743;-0.6524;0.6639;0.0;-10.01;-9.63;30.95;187.17;63.7;-169.53;0.0;57.943;12.931872;77.683586;;NaN;;42.055;;0 / 0;198067;2018-08-09 08:55:28:136
-1.6396;-9.8319;0.3693;-2.2557;-9.4763;1.1322;1.6026;-0.5592;-1.8053;0.8775;0.5258;0.8322;0.0;-8.31;13.46;32.84;227.67;80.96;148.88;0.0;59.555;12.931872;77.683586;;NaN;;42.055;;0 / 0;198567;2018-08-09 08:55:28:636
-3.8327;-2.7594;2.6557;-0.3343;-9.5257;-2.3064;-4.4835;6.1831;6.5376;0.1563;-1.2266;-0.2874;0.0;-11.68;-9.38;30.66;191.1;67.84;-170.27;0.0;56.316;12.931872;77.683586;;NaN;;42.055;;0 / 0;199067;2018-08-09 08:55:29:136
1.0706;-9.3123;-1.1367;-2.9244;-9.2282;1.568;1.0183;0.5032;-1.8116;1.1608;0.725;0.6171;0.0;-8.53;12.46;31.07;290.6;79.64;88.91;0.0;60.725;12.931872;77.683586;;NaN;;42.055;;0 / 0;199567;2018-08-09 08:55:29:636
-2.207;-10.5023;1.0253;0.7239;-9.0065;-3.8118;-1.7003;-0.7192;4.1361;-1.448;-1.854;-1.5795;0.0;-8.92;-11.37;32.34;195.68;73.07;179.18;0.0;60.005;12.931872;77.683586;;NaN;;42.055;;0 / 0;200068;2018-08-09 08:55:30:137
-3.3754;-8.1679;0.4866;-2.041;-9.5184;1.1852;1.6706;1.3959;1.8354;1.8692;0.3862;0.6778;0.0;-6.27;9.97;33.11;243.98;81.12;129.0;0.0;63.549;12.931872;77.683586;;NaN;;42.055;;0 / 0;200567;2018-08-09 08:55:30:636
-1.5702;-3.99;1.54;1.1261;-8.8012;-4.1763;-4.1852;6.6226;6.9207;1.1012;-0.8495;0.2645;0.0;-11.5;-10.36;30.05;186.49;63.83;-164.91;0.0;60.125;12.931872;77.683586;;NaN;;42.055;;0 / 0;201067;2018-08-09 08:55:31:136
-2.8463;-6.1807;3.599;-1.5511;-9.6795;0.267;1.6879;1.1062;-1.5734;0.9616;0.5258;0.5957;0.0;-4.31;6.05;34.49;180.44;77.17;-173.7;0.0;64.134;12.931872;77.683586;;NaN;;42.055;;0 / 0;201567;2018-08-09 08:55:31:636
1.1425;-10.1599;-6.4781;0.6317;-9.185;-3.3775;-3.4341;2.8806;5.1236;-1.3042;-1.7166;-1.3952;0.0;-10.4;-11.57;32.18;186.36;69.49;-169.41;0.0;63.097;12.931872;77.683586;;NaN;;42.055;;0 / 0;202067;2018-08-09 08:55:32:136
3.0554;-15.0489;-1.1893;-1.1068;-9.7261;-0.5899;0.2693;2.2201;1.264;1.6732;0.7282;0.4445;0.0;-4.04;6.33;34.02;250.02;82.65;118.06;0.0;64.504;12.931872;77.683586;;NaN;;42.055;;0 / 0;202567;2018-08-09 08:55:32:636
4.1951;-15.159;-4.2084;1.1117;-8.7601;-4.2656;-5.0891;-2.9251;4.0846;-2.0914;1.1894;-1.6573;0.0;-25.98;-4.38;26.8;261.08;81.58;142.04;0.0;61.831;12.931872;77.683586;;NaN;;42.055;;0 / 0;203067;2018-08-09 08:55:33:136
-2.5877;-6.5542;2.1434;-1.7672;-9.6458;-0.0752;-3.1459;1.682;6.3711;1.6754;0.2957;1.6919;0.0;-15.45;1.4;30.31;203.78;76.29;-176.45;0.0;62.963;12.931872;77.683586;;NaN;;42.055;;0 / 0;203567;2018-08-09 08:55:33:636
-7.8837;-15.1518;-4.4814;-0.7564;-9.5141;-2.2539;5.3429;-4.1977;-3.6977;-2.639;0.3521;-2.5606;0.0;-25.13;2.44;24.68;337.59;67.7;66.35;0.0;59.879;12.931872;77.683586;;NaN;;42.055;;0 / 0;204067;2018-08-09 08:55:34:136
-4.3307;-6.662;6.611;-1.1707;-9.6756;-1.0876;-2.7999;-1.4679;2.5881;1.7339;0.4246;-0.004;0.0;-14.3;-0.71;30.39;208.35;75.02;177.27;0.0;61.99;12.931872;77.683586;;NaN;;42.055;;0 / 0;204567;2018-08-09 08:55:34:636
3.879;-14.7951;-2.4296;-1.7992;-9.6253;-0.535;-4.2611;-5.2464;-0.3962;-2.2054;0.3074;-1.1768;0.0;-21.62;5.82;27.74;292.94;78.96;106.56;0.0;58.024;12.931872;77.683586;;NaN;;42.055;;0 / 0;205067;2018-08-09 08:55:35:136
11.4423;-29.699;-18.4108;-0.3162;-9.6552;-1.6875;-7.9844;7.3548;8.8195;1.5038;-0.7068;1.9465;0.0;-11.23;-1.66;35.02;201.58;74.21;176.3;0.0;61.994;12.931872;77.683586;;NaN;;42.055;;0 / 0;205568;2018-08-09 08:55:35:637
4.2046;-13.0377;-5.6282;-3.4964;-9.0253;1.5779;2.5476;-2.3857;-5.9488;-3.1258;0.4203;-2.6224;0.0;-17.2;7.74;30.17;324.7;66.97;65.71;0.0;56.922;12.931872;77.683586;;NaN;;42.055;;0 / 0;206067;2018-08-09 08:55:36:136
-3.1001;-3.7818;0.5488;-0.8583;-9.7023;-1.1398;-2.1298;-4.6269;1.777;0.7251;1.1724;0.0397;0.0;-4.99;-4.37;36.95;186.75;75.53;-179.02;0.0;62.823;12.931872;77.683586;;NaN;;42.055;;0 / 0;206568;2018-08-09 08:55:36:637
0.2087;-11.1152;-0.5836;-2.1443;-9.5649;0.2901;3.4167;-1.5356;-1.8378;0.0583;0.4906;0.1111;0.0;-10.06;19.93;32.04;323.83;68.27;59.21;0.0;60.18;12.931872;77.683586;;NaN;;42.055;;0 / 0;207067;2018-08-09 08:55:37:136
-8.8797;-5.247;6.7474;0.1823;-9.5872;-2.0552;6.7132;-11.9868;-13.0696;0.3395;-0.4937;0.5659;0.0;-8.32;-0.11;33.62;188.36;77.85;-174.93;0.0;63.854;12.931872;77.683586;;NaN;;42.055;;0 / 0;207568;2018-08-09 08:55:37:637
0.1177;-11.3905;0.0389;-3.2411;-9.0786;1.8013;2.5346;-0.1726;-2.1556;0.6463;0.3468;0.927;0.0;-10.71;20.53;27.29;329.33;74.19;57.68;0.0;61.327;12.931872;77.683586;;NaN;;42.055;;0 / 0;208067;2018-08-09 08:55:38:136
-2.7338;-3.2598;2.4139;-0.3703;-9.578;-2.0723;5.4171;-11.156;-11.4213;0.3651;-0.1699;-0.4759;0.0;-7.55;-5.24;35.75;202.49;77.6;169.87;0.0;62.103;12.931872;77.683586;;NaN;;42.055;;0 / 0;208568;2018-08-09 08:55:38:637
0.9605;-9.8223;-0.507;-2.8361;-9.2748;1.4512;3.0043;-0.6084;-2.3833;0.25;0.465;0.4328;0.0;-9.93;14.32;34.94;316.51;71.04;62.9;0.0;60.27;12.931872;77.683586;;NaN;;42.055;;0 / 0;209067;2018-08-09 08:55:39:136
-0.8998;-4.7729;-1.1702;1.1659;-8.6948;-4.3831;0.7252;0.0531;-3.0567;2.6586;-0.4969;0.6831;0.0;-1.94;-8.65;40.06;167.88;62.45;-165.1;0.0;59.683;12.931872;77.683586;;NaN;;42.055;;0 / 0;209567;2018-08-09 08:55:39:636
-2.3148;-8.891;1.0396;-2.9404;-9.1769;1.8188;0.8957;0.1772;-1.1271;1.0777;0.4874;0.9185;0.0;-5.52;12.25;44.36;307.61;78.76;62.04;0.0;62.12;12.931872;77.683586;;NaN;;42.055;;0 / 0;210067;2018-08-09 08:55:40:136
0.4888;-12.104;-0.3155;0.7121;-9.3383;-2.9085;-2.8196;4.4101;5.4447;-0.4392;-1.3022;-0.7007;0.0;15.52;-9.31;43.99;142.92;68.49;-162.37;0.0;61.892;12.931872;77.683586;;NaN;;42.055;;0 / 0;210567;2018-08-09 08:55:40:636
3.5486;-18.1805;-5.0057;-2.4022;-9.3414;1.7716;1.0248;1.7259;0.4446;1.3867;0.9082;0.4178;0.0;8.13;7.89;28.85;256.93;82.64;89.67;0.0;64.763;12.931872;77.683586;;NaN;;42.055;;0 / 0;211067;2018-08-09 08:55:41:136
-1.8311;-4.4856;1.0349;1.3966;-8.7309;-4.2417;-1.3318;-2.1548;3.9204;-1.9998;-1.5494;-1.6743;0.0;-6.65;-12.0;35.77;173.06;62.91;-161.78;0.0;61.824;12.931872;77.683586;;NaN;;42.055;;0 / 0;211567;2018-08-09 08:55:41:636
-3.0857;-5.5726;4.7148;-1.7972;-9.5706;1.1591;0.3316;0.7958;-0.933;0.9339;0.4192;1.0208;0.0;-1.03;7.32;43.42;222.19;82.66;140.18;0.0;63.434;12.931872;77.683586;;NaN;;42.055;;0 / 0;212067;2018-08-09 08:55:42:136
-10.2755;-15.1039;4.8488;1.2295;-8.937;-3.8456;-3.3793;6.0249;6.5154;0.2809;-1.0338;-0.4045;0.0;5.15;-12.22;28.06;154.5;65.69;-162.27;0.0;62.297;12.931872;77.683586;;NaN;;42.055;;0 / 0;212567;2018-08-09 08:55:42:636
-10.7519;1.258;10.9133;-1.4667;-9.6825;0.5182;1.782;0.3341;-2.2492;1.0245;0.8858;0.2985;0.0;2.85;4.88;23.72;284.0;80.87;70.54;0.0;60.577;12.931872;77.683586;;NaN;;42.055;;0 / 0;213067;2018-08-09 08:55:43:136
3.0794;-12.1734;-0.8757;0.0104;-9.3722;-2.8866;-2.9692;0.9427;4.076;-1.5407;-0.5502;-1.1449;0.0;-19.02;-7.42;12.34;234.35;72.88;-179.79;0.0;60.415;12.931872;77.683586;;NaN;;42.055;;0 / 0;213567;2018-08-09 08:55:43:636
1.6955;-11.5797;-3.4519;-2.159;-9.5123;1.0127;-0.6426;2.6683;1.9538;1.7062;0.6717;0.8173;0.0;-29.03;6.91;11.33;303.71;81.62;126.82;0.0;62.463;12.931872;77.683586;;NaN;;42.055;;0 / 0;214068;2018-08-09 08:55:44:137
2.2821;-13.665;-2.1877;0.517;-9.1216;-3.5636;-5.8092;-5.8088;5.0649;-2.1905;0.2882;-1.3548;0.0;-33.74;-6.67;12.79;239.02;68.46;-171.75;0.0;61.01;12.931872;77.683586;;NaN;;42.055;;0 / 0;214567;2018-08-09 08:55:44:636
-4.7832;-5.575;4.3436;-1.9413;-9.5836;-0.7457;-1.5985;-1.9731;-3.2638;0.8583;-0.9922;0.7001;0.0;-21.93;2.36;28.4;220.6;77.6;178.68;0.0;63.234;12.931872;77.683586;;NaN;;42.055;;0 / 0;215068;2018-08-09 08:55:45:137
2.3587;-15.1087;-0.9021;-1.1057;-9.5737;-1.8146;-7.9838;-4.8126;5.7389;-1.9274;0.4544;-2.0131;0.0;-21.47;0.27;26.55;249.68;77.49;148.65;0.0;60.304;12.931872;77.683586;;NaN;;42.055;;0 / 0;215567;2018-08-09 08:55:45:636
3.5702;-15.5133;-11.889;-0.0732;-9.6555;-1.7137;2.9614;-3.9766;1.0703;1.5219;0.2541;1.5619;0.0;-11.81;0.48;31.38;201.76;78.1;179.83;0.0;63.844;12.931872;77.683586;;NaN;;42.055;;0 / 0;216068;2018-08-09 08:55:46:137
-9.4351;-17.4431;0.3501;-2.643;-9.3924;0.9841;-6.611;-4.8656;1.3665;-2.8563;0.3234;-1.9566;0.0;-23.25;5.98;24.48;334.55;73.29;69.58;0.0;59.391;12.931872;77.683586;;NaN;;42.055;;0 / 0;216567;2018-08-09 08:55:46:636
7.1639;-26.6272;-18.6335;0.2203;-9.4734;-2.5251;-0.627;-1.984;-3.0448;0.0434;0.5726;-0.0264;0.0;-13.83;-1.66;29.82;200.35;75.02;-175.01;0.0;63.188;12.931872;77.683586;;NaN;;42.055;;0 / 0;217067;2018-08-09 08:55:47:136
-0.6867;-12.3003;-1.0313;-1.0202;-9.5912;-1.7714;5.2062;-4.3612;-3.9215;-1.8858;0.2701;-1.7159;0.0;-21.05;9.49;26.43;334.76;67.63;65.02;0.0;61.023;12.931872;77.683586;;NaN;;42.055;;0 / 0;217567;2018-08-09 08:55:47:636
-2.0921;-3.4178;1.9423;-0.0868;-9.5711;-2.1345;6.4081;-13.1501;-12.5805;0.5142;0.1593;-0.249;0.0;-12.69;-1.0;30.91;209.87;76.43;173.38;0.0;64.002;12.931872;77.683586;;NaN;;42.055;;0 / 0;218067;2018-08-09 08:55:48:136
2.002;-15.3194;-5.5205;-2.3971;-9.4949;0.5206;3.6783;-4.7767;-1.6619;0.0753;0.7068;0.3475;0.0;-18.04;14.68;26.84;319.4;75.51;77.75;0.0;64.711;12.931872;77.683586;;NaN;;42.055;;0 / 0;218567;2018-08-09 08:55:48:636
-0.1887;-6.5901;-5.9897;0.6739;-9.2348;-3.2302;4.3898;-7.9865;-9.5855;0.7816;-0.4703;0.2517;0.0;-12.79;-6.11;31.34;190.45;65.92;-167.57;0.0;61.881;12.931872;77.683586;;NaN;;42.055;;0 / 0;219067;2018-08-09 08:55:49:136
-2.3794;-8.6707;0.6135;-2.7056;-9.2444;1.8414;0.6941;-2.7034;-3.3492;-0.2379;0.8986;0.2453;0.0;-18.24;22.3;21.47;347.46;70.5;55.76;0.0;59.618;12.931872;77.683586;;NaN;;42.055;;0 / 0;219567;2018-08-09 08:55:49:636
